ts_ms,heap_mb,total_mb,num_gc,pause_ms
1766168617616,1454.31,21654.56,236,107.08
1766168617663,1596.35,21796.61,236,107.08
1766168617743,1454.10,21796.84,237,107.08
1766168617757,1507.92,21850.66,237,107.08
1766168617869,1454.09,21939.31,238,107.08
1766168617869,1454.13,21939.35,238,107.08
1766168617918,1596.71,22081.93,238,107.08
1766168617991,1459.26,22082.04,239,107.08
1766168618017,1539.06,22161.84,239,107.08
1766168618112,1461.92,22225.09,240,107.08
1766168618114,1461.92,22225.09,240,107.08
1766168618161,1606.72,22369.89,240,107.08
1766168618236,1470.93,22374.03,241,107.08
1766168618255,1534.87,22437.97,241,107.08
1766168618359,1466.50,22518.20,242,107.82
1766168618361,1466.57,22518.28,242,107.82
1766168618407,1609.90,22661.60,242,107.82
1766168618486,1466.02,22661.89,243,107.82
1766168618524,1583.19,22779.06,243,107.82
1766168618609,1466.01,22805.51,244,107.82
1766168618609,1466.03,22805.53,244,107.82
1766168618658,1609.59,22949.09,244,107.82
1766168618738,1466.02,22949.13,245,107.82
1766168618760,1541.73,23024.84,245,107.82
1766168618858,1468.87,23092.83,246,107.82
1766168618858,1468.88,23092.83,246,107.82
1766168618906,1612.73,23236.68,246,107.82
1766168618979,1469.10,23236.75,247,107.82
1766168619017,1559.46,23327.11,247,107.82
1766168619103,1469.20,23380.63,248,107.82
1766168619103,1469.23,23380.65,248,107.82
1766168619222,1469.25,23524.55,249,107.82
1766168619222,1469.25,23524.55,249,107.82
1766168619271,1611.69,23666.99,249,107.82
1766168619343,1479.95,23668.60,250,107.82
1766168619356,1529.15,23717.79,250,107.82
1766168619464,1487.71,23813.76,251,108.83
1766168619464,1487.71,23813.76,251,108.83
1766168619512,1633.37,23959.42,251,108.83
1766168619588,1490.82,23959.64,252,108.83
1766168619638,1636.89,24105.71,252,108.83
1766168619719,1494.67,24106.70,253,108.83
1766168619721,1494.90,24106.94,253,108.83
1766168619772,1617.15,24229.18,253,108.83
1766168619849,1506.94,24253.36,254,108.83
1766168619860,1551.67,24298.09,254,108.83
1766168619979,1517.21,24401.53,255,108.83
1766168619980,1517.24,24401.56,255,108.83
1766168620013,1615.01,24499.33,255,108.83
1766168620109,1527.63,24550.53,256,108.83
1766168620110,1527.63,24550.53,256,108.83
1766168620159,1678.22,24701.12,256,108.83
1766168620243,1535.04,24703.42,257,108.83
1766168620257,1580.48,24748.87,257,108.83
1766168620373,1538.91,24854.52,258,108.83
1766168620375,1539.13,24854.74,258,108.83
1766168620424,1689.87,25005.47,258,108.83
1766168620501,1549.02,25005.63,259,108.83
1766168620518,1604.51,25061.12,259,108.83
1766168620553,1700.98,25157.59,259,108.83
1766168620624,1555.80,25157.64,260,108.83
1766168620660,1676.03,25277.87,260,108.83
1766168620759,1559.68,25310.38,261,110.33
1766168620759,1559.72,25310.42,261,110.33
1766168620811,1704.57,25455.27,261,110.33
1766168620892,1563.25,25463.44,262,110.33
1766168620924,1631.29,25531.49,262,110.33
1766168621022,1563.58,25616.69,263,110.99
1766168621022,1563.61,25616.72,263,110.99
1766168621064,1694.07,25747.18,263,110.99
1766168621149,1575.47,25770.17,264,110.99
1766168621165,1623.44,25818.15,264,110.99
1766168621203,1730.05,25924.75,264,110.99
1766168621280,1584.50,25924.78,265,111.54
1766168621334,1739.89,26080.17,265,111.54
1766168621410,1585.94,26080.29,266,113.05
1766168621410,1585.97,26080.32,266,113.05
1766168621461,1741.15,26235.50,266,113.05
1766168621545,1586.21,26235.81,267,113.05
1766168621578,1656.14,26305.74,267,113.05
1766168621677,1593.74,26391.37,268,113.05
1766168621721,1731.07,26528.69,268,113.05
1766168621810,1595.07,26547.79,269,113.05
1766168621818,1599.04,26551.76,269,113.05
1766168621869,1714.41,26667.12,269,113.05
1766168621952,1599.99,26704.09,270,113.05
1766168621968,1648.23,26752.34,270,113.05
1766168622006,1734.49,26838.59,270,113.05
1766168622099,1609.10,26861.10,271,113.55
1766168622114,1656.36,26908.36,271,113.55
1766168622161,1758.86,27010.86,271,113.55
1766168622240,1621.77,27019.04,272,113.55
1766168622258,1678.86,27076.13,272,113.55
1766168622382,1626.28,27178.49,273,113.55
1766168622443,1785.63,27337.85,273,113.55
1766168622524,1626.35,27337.88,274,113.55
1766168622524,1626.35,27337.88,274,113.55
1766168622581,1757.99,27469.52,274,113.55
1766168622693,1630.59,27501.14,275,115.06
1766168622715,1694.08,27564.63,275,115.06
1766168622753,1784.25,27654.80,275,115.06
1766168622852,1626.82,27656.91,276,115.06
1766168622853,1626.82,27656.91,276,115.06
1766168622916,1784.20,27814.29,276,115.06
1766168623016,1633.82,27816.52,277,115.06
1766168623016,1633.83,27816.53,277,115.06
1766168623077,1793.98,27976.68,277,115.06
1766168623168,1644.10,27976.70,278,115.06
1766168623168,1644.10,27976.70,278,115.06
1766168623229,1805.25,28137.86,278,115.06
1766168623335,1645.22,28138.00,279,115.06
1766168623336,1645.32,28138.10,279,115.06
1766168623355,1708.56,28201.34,279,115.06
