ts_ms,heap_mb,total_mb,num_gc,pause_ms
1766167536083,1268.73,13091.44,147,21.95
1766167536083,1268.76,13091.48,147,21.95
1766167536129,1358.85,13181.57,147,21.95
1766167536216,1269.04,13215.85,148,21.95
1766167536250,1298.82,13245.64,148,21.95
1766167536276,1375.66,13322.48,148,21.95
1766167536349,1275.04,13340.33,149,21.95
1766167536417,1398.96,13464.24,149,21.95
1766167536483,1282.92,13465.47,150,21.95
1766167536485,1282.95,13465.50,150,21.95
1766167536535,1376.32,13558.87,150,21.95
1766167536619,1283.55,13591.24,151,21.95
1766167536632,1310.20,13617.89,151,21.95
1766167536679,1402.27,13709.96,151,21.95
1766167536754,1283.67,13717.11,152,21.95
1766167536780,1300.63,13734.07,152,21.95
1766167536824,1328.23,13761.67,152,21.95
1766167536935,1399.44,13832.88,152,21.95
1766167537019,1283.64,13842.96,153,21.95
1766167537227,1408.35,13967.67,153,21.95
1766167537291,1285.20,13970.18,154,22.33
1766167537378,1356.85,14041.83,154,22.33
1766167537519,1414.16,14099.13,154,22.33
1766167537522,1430.28,14115.25,154,22.33
1766167537522,1430.28,14115.25,154,22.33
1766167537609,1304.43,14115.29,155,23.88
1766167537636,1320.64,14131.50,155,23.88
1766167537709,1352.70,14163.55,155,23.88
1766167537800,1437.38,14248.24,155,23.88
1766167537905,1349.43,14302.07,156,24.42
1766167537905,1349.43,14302.07,156,24.42
1766167538109,1479.62,14432.26,156,24.42
1766167538123,1495.03,14447.67,156,24.42
1766167538206,1362.07,14447.69,157,25.93
1766167538258,1385.19,14470.82,157,25.93
1766167538312,1408.92,14494.55,157,25.93
1766167538386,1471.83,14557.46,157,25.93
1766167538507,1302.19,14581.39,158,25.93
1766167538512,1304.34,14583.54,158,25.93
1766167538534,1312.51,14591.71,158,25.93
1766167538580,1349.62,14628.82,158,25.93
1766167538624,1382.08,14661.28,158,25.93
1766167538690,1428.35,14707.55,158,25.93
1766167538722,1456.10,14735.29,158,25.93
1766167538806,1322.46,14735.32,159,25.93
1766167538849,1341.07,14753.93,159,25.93
1766167538915,1385.82,14798.68,159,25.93
1766167538985,1452.26,14865.12,159,25.93
1766167539074,1319.87,14886.65,160,25.93
1766167539074,1319.87,14886.66,160,25.93
1766167539125,1350.71,14917.50,160,25.93
1766167539201,1386.71,14953.50,160,25.93
1766167539227,1422.13,14988.92,160,25.93
1766167539280,1464.62,15031.41,160,25.93
1766167539368,1357.78,15061.59,161,25.93
1766167539590,1613.15,15316.97,161,25.93
1766167539779,1577.44,15452.24,162,25.93
1766167539779,1577.45,15452.25,162,25.93
1766167539829,1608.52,15483.32,162,25.93
1766167539879,1644.66,15519.47,162,25.93
1766167539983,1400.34,15522.49,163,26.43
1766167539983,1400.34,15522.49,163,26.43
1766167540038,1448.30,15570.45,163,26.43
1766167540161,1527.52,15649.66,163,26.43
1766167540246,1343.48,15660.11,164,26.43
1766167540246,1343.48,15660.11,164,26.43
1766167540309,1368.42,15685.05,164,26.43
1766167540353,1402.86,15719.49,164,26.43
1766167540427,1492.12,15808.76,164,26.43
1766167540429,1492.12,15808.76,164,26.43
1766167540507,1362.54,15808.78,165,26.74
1766167540526,1375.72,15821.96,165,26.74
1766167540655,1423.40,15869.64,165,26.74
1766167540698,1452.00,15898.24,165,26.74
1766167540716,1500.61,15946.84,165,26.74
1766167540765,1364.95,15947.74,166,27.25
1766167540862,1458.96,16041.74,166,27.25
1766167540904,1466.44,16049.22,166,27.25
1766167540994,1538.71,16121.50,166,27.25
1766167541097,1415.10,16136.86,167,27.25
1766167541097,1415.10,16136.86,167,27.25
1766167541139,1444.98,16166.74,167,27.25
1766167541232,1482.82,16204.58,167,27.25
1766167541236,1519.25,16241.00,167,27.25
1766167541297,1557.93,16279.69,167,27.25
1766167541388,1370.47,16279.72,168,27.25
1766167541388,1370.47,16279.72,168,27.25
1766167541440,1388.54,16297.79,168,27.25
1766167541482,1440.78,16350.03,168,27.25
1766167541559,1467.97,16377.22,168,27.25
1766167541588,1511.55,16420.80,168,27.25
1766167541675,1368.71,16420.82,169,27.25
1766167541675,1368.71,16420.82,169,27.25
1766167541751,1404.85,16456.96,169,27.25
1766167541829,1475.45,16527.56,169,27.25
1766167541874,1521.79,16573.90,169,27.25
1766167541998,1416.56,16609.78,170,27.25
1766167542010,1446.80,16640.02,170,27.25
1766167542029,1469.04,16662.25,170,27.25
1766167542093,1517.98,16711.19,170,27.25
1766167542126,1523.48,16716.70,170,27.25
1766167542264,1408.84,16742.56,171,27.76
1766167542265,1451.62,16785.33,171,27.76
1766167542446,1642.83,16976.55,171,27.76
1766167542719,1677.90,17178.08,172,28.07
1766167542746,1692.31,17192.50,172,28.07
1766167542858,1409.18,17193.35,173,28.07
1766167542858,1409.19,17193.36,173,28.07
1766167542920,1433.56,17217.73,173,28.07
1766167542951,1449.93,17234.10,173,28.07
1766167543013,1485.77,17269.93,173,28.07
1766167543075,1562.23,17346.40,173,28.07
1766167543079,1569.69,17353.86,173,28.07
1766167543168,1437.44,17378.12,174,28.07
1766167543375,1587.64,17528.32,174,28.07
1766167543464,1405.93,17528.36,175,28.47
1766167543498,1419.61,17542.04,175,28.47
1766167543550,1445.05,17567.48,175,28.47
1766167543584,1496.84,17619.27,175,28.47
1766167543632,1523.44,17645.87,175,28.47
1766167543673,1560.81,17683.24,175,28.47
1766167543767,1418.98,17683.26,176,28.47
1766167543787,1422.63,17686.91,176,28.47
1766167543851,1451.37,17715.66,176,28.47
1766167543958,1551.60,17815.88,176,28.47
1766167543988,1566.71,17830.99,176,28.47
1766167544098,1447.24,17860.65,177,28.47
1766167544098,1447.25,17860.65,177,28.47
1766167544142,1470.59,17883.99,177,28.47
1766167544263,1560.33,17973.73,177,28.47
1766167544324,1652.43,18065.83,177,28.47
1766167544325,1652.43,18065.83,177,28.47
1766167544425,1475.07,18065.85,178,28.47
1766167544440,1485.29,18076.07,178,28.47
1766167544498,1521.34,18112.13,178,28.47
1766167544599,1601.88,18192.66,178,28.47
1766167544625,1619.95,18210.74,178,28.47
1766167544723,1428.57,18210.79,179,28.47
1766167544734,1431.72,18213.94,179,28.47
1766167544818,1475.65,18257.86,179,28.47
1766167544830,1494.98,18277.20,179,28.47
1766167544909,1525.13,18307.35,179,28.47
1766167544937,1562.53,18344.74,179,28.47
1766167544989,1425.41,18350.88,180,29.04
1766167545479,1605.45,18670.42,181,30.58
1766167545619,1474.94,18714.17,182,30.58
1766167545626,1477.75,18716.98,182,30.58
1766167545714,1533.08,18772.31,182,30.58
1766167545821,1603.23,18842.46,182,30.58
1766167545827,1625.95,18865.18,182,30.58
1766167545931,1480.13,18902.68,183,30.58
1766167545953,1506.21,18928.76,183,30.58
1766167545992,1542.12,18964.66,183,30.58
1766167546029,1570.20,18992.75,183,30.58
1766167546087,1605.38,19027.92,183,30.58
1766167546137,1625.14,19047.69,183,30.58
1766167546221,1479.30,19052.89,184,30.58
1766167546397,1622.33,19195.91,184,30.58
1766167546424,1650.45,19224.04,184,30.58
1766167546691,1531.52,19286.68,185,31.15
1766167546898,1581.84,19545.51,186,32.71
1766167546993,1662.69,19626.36,186,32.71
1766167547040,1680.18,19643.85,186,32.71
1766167547079,1703.84,19667.51,186,32.71
1766167547168,1490.82,19668.81,187,32.71
1766167547354,1535.39,19713.39,187,32.71
1766167547354,1663.94,19841.94,187,32.71
1766167547421,1696.73,19874.73,187,32.71
1766167547428,1696.73,19874.73,187,32.71
1766167547631,1635.96,19967.98,188,34.62
1766167547632,1635.96,19967.99,188,34.62
1766167547680,1669.11,20001.14,188,34.62
1766167547735,1698.73,20030.76,188,34.62
1766167547775,1733.73,20065.76,188,34.62
1766167547881,1533.95,20070.29,189,34.62
1766167547881,1533.95,20070.30,189,34.62
1766167547963,1586.31,20122.65,189,34.62
1766167548093,1681.78,20218.12,189,34.62
1766167548099,1683.13,20219.47,189,34.62
1766167548225,1541.50,20273.01,190,34.62
1766167548238,1548.10,20279.61,190,34.62
1766167548408,1669.49,20401.00,190,34.62
1766167548423,1674.34,20405.85,190,34.62
1766167548595,1541.90,20407.96,191,34.62
1766167548597,1626.90,20492.96,191,34.62
1766167548652,1693.31,20559.37,191,34.62
1766167548673,1703.86,20569.92,191,34.62
1766167548739,1754.51,20620.57,191,34.62
1766167548972,1705.54,20746.89,192,34.95
1766167549013,1735.50,20776.85,192,34.95
1766167549352,1715.41,20965.63,193,36.46
